Time,num_recovered
422.5,661607
422.75,661607
423,661607
423.25,661607
423.5,661607
423.75,661607
424,661607
424.25,661607
424.5,661607
424.75,661607
425,661607
425.25,661607
425.5,661607
425.75,661607
426,661607
426.25,661607
426.5,661607
426.75,661607
427,661607
427.25,661607
427.5,661607
427.75,661607
428,661607
428.25,661607
428.5,661607
428.75,661607
429,661607
429.25,661607
429.5,661607
429.75,661607
430,661607
430.25,661607
430.5,661607
430.75,661607
431,661607
431.25,661607
431.5,661607
431.75,661607
432,661607
432.25,661607
432.5,661607
432.75,661607
433,661607
433.25,661607
433.5,661607
433.75,661607
434,661607
434.25,661607
434.5,661607
434.75,661607
435,661607
435.25,661607
435.5,661607
435.75,661607
436,661607
436.25,661607
436.5,661607
436.75,661607
437,661607
437.25,661607
437.5,661607
437.75,661607
438,661607
438.25,661607
438.5,661607
438.75,661607
439,661607
439.25,661607
439.5,661607
439.75,661607
440,661607
440.25,661607
440.5,661607
440.75,661607
441,661607
441.25,661607
441.5,661607
441.75,661607
442,661607
442.25,661607
442.5,661607
442.75,661607
443,661607
443.25,661607
443.5,661607
443.75,661607
444,661607
444.25,661607
444.5,661607
444.75,661607
445,661607
445.25,661607
445.5,661607
445.75,661607
446,661607
446.25,661607
446.5,661607
446.75,661607
447,661607
447.25,661607
447.5,661607
447.75,661607
448,661607
448.25,661607
448.5,661607
448.75,661607
449,661607
449.25,661607
449.5,661607
449.75,661607
450,661607
450.25,661607
450.5,661607
450.75,661607
451,661607
451.25,661607
451.5,661607
451.75,661607
452,661607
452.25,661607
452.5,661607
452.75,661607
453,661607
453.25,661607
453.5,661607
453.75,661607
454,661607
454.25,661607
454.5,661607
454.75,661607
455,661607
455.25,661607
455.5,661607
455.75,661607
456,661607
456.25,661607
456.5,661607
456.75,661607
457,661607
457.25,661607
457.5,661607
457.75,661607
458,661607
458.25,661607
458.5,661607
458.75,661607
459,661607
459.25,661607
459.5,661607
459.75,661607
460,661607
460.25,661607
460.5,661607
460.75,661607
461,661607
461.25,661607
461.5,661607
461.75,661607
462,661607
462.25,661607
462.5,661607
462.75,661607
463,661607
463.25,661607
463.5,661607
463.75,661607
464,661607
464.25,661607
464.5,661607
464.75,661607
465,661607
465.25,661607
465.5,661607
465.75,661607
466,661607
466.25,661607
466.5,661607
466.75,661607
467,661607
467.25,661607
467.5,661607
467.75,661607
468,661607
468.25,661607
468.5,661607
468.75,661607
469,661607
469.25,661607
469.5,661607
469.75,661607
470,661607
470.25,661607
470.5,661607
470.75,661607
471,661607
471.25,661607
471.5,661607
471.75,661607
472,661607
472.25,661607
472.5,661607
472.75,661607
473,661607
473.25,661607
473.5,661607
473.75,661607
474,661607
474.25,661607
474.5,661607
474.75,661607
475,661607
475.25,661607
475.5,661607
475.75,661607
476,661607
476.25,661607
476.5,661607
476.75,661607
477,661607
477.25,661607
477.5,661607
477.75,661607
478,661607
478.25,661607
478.5,661607
478.75,661607
479,661607
479.25,661607
479.5,661607
479.75,661607
480,661607
480.25,661607
480.5,661607
480.75,661607
481,661607
481.25,661607
481.5,661607
481.75,661607
482,661607
482.25,661607
482.5,661607
482.75,661607
483,661607
483.25,661607
483.5,661607
483.75,661607
484,661607
484.25,661607
484.5,661607
484.75,661607
485,661607
485.25,661607
485.5,661607
485.75,661607
486,661607
486.25,661607
486.5,661607
486.75,661607
487,661607
487.25,661607
487.5,661607
487.75,661607
488,661607
488.25,661607
488.5,661607
488.75,661607
489,661607
489.25,661607
489.5,661607
489.75,661607
490,661607
490.25,661607
490.5,661607
490.75,661607
491,661607
491.25,661607
491.5,661607
491.75,661607
492,661607
492.25,661607
492.5,661607
492.75,661607
493,661607
493.25,661607
493.5,661607
493.75,661607
494,661607
494.25,661607
494.5,661607
494.75,661607
495,661607
495.25,661607
495.5,661607
495.75,661607
496,661607
496.25,661607
496.5,661607
496.75,661607
497,661607
497.25,661607
497.5,661607
497.75,661607
498,661607
498.25,661607
498.5,661607
498.75,661607
499,661607
499.25,661607
499.5,661607
499.75,661607
500,661607
500.25,661607
500.5,661607
500.75,661607
501,661607
501.25,661607
501.5,661607
501.75,661607
502,661607
502.25,661607
502.5,661607
502.75,661607
503,661607
503.25,661607
503.5,661607
503.75,661607
504,661607
504.25,661607
504.5,661607
504.75,661607
505,661607
505.25,661607
505.5,661607
505.75,661607
506,661607
506.25,661607
506.5,661607
506.75,661607
507,661607
507.25,661607
507.5,661607
507.75,661607
508,661607
508.25,661607
508.5,661607
508.75,661607
509,661607
509.25,661607
509.5,661607
509.75,661607
510,661607
510.25,661607
510.5,661607
510.75,661607
511,661607
511.25,661607
511.5,661607
511.75,661607
512,661607
512.25,661607
512.5,661607
512.75,661607
513,661607
513.25,661607
513.5,661607
513.75,661607
514,661607
514.25,661607
514.5,661607
514.75,661607
515,661607
515.25,661607
515.5,661607
515.75,661607
516,661607
516.25,661607
516.5,661607
516.75,661607
517,661607
517.25,661607
517.5,661607
517.75,661607
518,661607
518.25,661607
518.5,661607
518.75,661607
519,661607
519.25,661607
519.5,661607
519.75,661607
520,661607
520.25,661607
520.5,661607
520.75,661607
521,661607
521.25,661607
521.5,661607
521.75,661607
522,661607
522.25,661607
522.5,661607
522.75,661607
523,661607
523.25,661607
523.5,661607
523.75,661607
524,661607
524.25,661607
524.5,661607
524.75,661607
525,661607
525.25,661607
525.5,661607
525.75,661607
526,661607
526.25,661607
526.5,661607
526.75,661607
527,661607
527.25,661607
527.5,661607
527.75,661607
528,661607
528.25,661607
528.5,661607
528.75,661607
529,661607
529.25,661607
529.5,661607
529.75,661607
530,661607
530.25,661607
530.5,661607
530.75,661607
531,661607
531.25,661607
531.5,661607
531.75,661607
532,661607
532.25,661607
532.5,661607
532.75,661607
533,661607
533.25,661607
533.5,661607
533.75,661607
534,661607
534.25,661607
534.5,661607
534.75,661607
535,661607
535.25,661607
535.5,661607
535.75,661607
536,661607
536.25,661607
536.5,661607
536.75,661607
537,661607
537.25,661607
537.5,661607
537.75,661607
538,661607
538.25,661607
538.5,661607
538.75,661607
539,661607
539.25,661607
539.5,661607
539.75,661607
540,661607
540.25,661607
540.5,661607
540.75,661607
541,661607
