Time,num_cases
365.25,385031
365.5,385031
365.75,385031
366,385031
366.25,385031
366.5,385031
366.75,385031
367,385031
367.25,385031
367.5,385031
367.75,385031
368,385031
368.25,385031
368.5,385031
368.75,385031
369,385031
369.25,385031
369.5,385031
369.75,385031
370,385031
370.25,385031
370.5,385031
370.75,385031
371,385031
371.25,385031
371.5,385031
371.75,385031
372,385031
372.25,385031
372.5,385031
372.75,385031
373,385031
373.25,385031
373.5,385031
373.75,385031
374,385031
374.25,385031
374.5,385031
374.75,385031
375,385031
375.25,385031
375.5,385031
375.75,385031
376,385031
376.25,385031
376.5,385031
376.75,385031
377,385031
377.25,385031
377.5,385031
377.75,385031
378,385031
378.25,385031
378.5,385031
378.75,385031
379,385031
379.25,385031
379.5,385031
379.75,385031
380,385031
380.25,385031
380.5,385031
380.75,385031
381,385031
381.25,385031
381.5,385031
381.75,385031
382,385031
382.25,385031
382.5,385031
382.75,385031
383,385031
383.25,385031
383.5,385031
383.75,385031
384,385031
384.25,385031
384.5,385031
384.75,385031
385,385031
385.25,385031
385.5,385031
385.75,385031
386,385031
386.25,385031
386.5,385031
386.75,385031
387,385031
387.25,385031
387.5,385031
387.75,385031
388,385031
388.25,385031
388.5,385031
388.75,385031
389,385031
389.25,385031
389.5,385031
389.75,385031
390,385031
390.25,385031
390.5,385031
390.75,385031
391,385031
391.25,385031
391.5,385031
391.75,385031
392,385031
392.25,385031
392.5,385031
392.75,385031
393,385031
393.25,385031
393.5,385031
393.75,385031
394,385031
394.25,385031
394.5,385031
394.75,385031
395,385031
395.25,385031
395.5,385031
395.75,385031
396,385031
396.25,385031
396.5,385031
396.75,385031
397,385031
397.25,385031
397.5,385031
397.75,385031
398,385031
398.25,385031
398.5,385031
398.75,385031
399,385031
399.25,385031
399.5,385031
399.75,385031
400,385031
400.25,385031
400.5,385031
400.75,385031
401,385031
401.25,385031
401.5,385031
401.75,385031
402,385031
402.25,385031
402.5,385031
402.75,385031
403,385031
403.25,385031
403.5,385031
